Country Name,Country Code,Indicator Name,Indicator Code,year,primary_enrollment_gross_pct
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,85.2076797485352
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,88.7219009399414
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,75.9636611938477
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,82.6584167480469
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,86.9435119628906
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,92.8898391723633
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,99.27197265625
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,106.15453338623
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,113.62979888916
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,115.842430114746
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,183.989440244666
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,101.967720031738
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,101.178359985352
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,101.256103515625
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,101.329246520996
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,100.859748840332
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,100.982482910156
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,101.501808166504
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,101.520332336426
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,101.747993469238
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,100.920570373535
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,100.467422485352
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,100.100288391113
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,101.069969177246
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,100.705917358398
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,101.314437866211
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,100.827682495117
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,99.0286331176758
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,98.431266784668
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,96.7522125244141
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,96.6208801269531
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,97.1749420166016
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,101.458427429199
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,103.47647857666
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,103.570762634277
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,102.092651367188
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,82.4054565429688
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,82.6074981689453
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,84.9599075317383
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,85.3982467651367
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,88.2558822631836
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,90.5497283935547
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,91.4824600219727
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,90.4047622680664
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,91.1123428344727
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,92.5375595092773
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,93.9213180541992
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,95.4706192016602
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,97.1570816040039
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,99.2367095947266
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,101.498809814453
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,103.13215637207
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,104.153686523438
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,104.894813537598
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,105.080947875977
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,104.507637023926
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,103.809791564941
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,103.519203186035
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,104.009918212891
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,104.666732788086
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,103.79419708252
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,104.015632629395
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,105.210342407227
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,104.038383483887
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,106.256446838379
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,106.667297363281
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,106.493057250977
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,106.081069946289
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,107.630279541016
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,107.550323486328
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,107.032989501953
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,106.682983398438
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,108.11775970459
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,108.309280395508
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,107.860893249512
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,107.380897521973
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,106.66024017334
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,107.283470153809
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,107.99080657959
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,105.744148254395
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,105.501106262207
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,107.111763000488
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,106.233261108398
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,100.99626159668
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,100.436531066895
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,101.020111083984
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,101.189147949219
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,103.483993530273
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,103.504867553711
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,105.780838012695
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,92.7952880859375
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,76.7774124145508
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,77.3786010742188
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,79.7861633300781
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,80.4403915405273
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,82.9765472412109
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,84.9978179931641
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,86.1156387329102
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,85.6293411254883
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,86.6831130981445
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,88.1338119506836
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,89.3645935058594
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,91.1250534057617
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,92.4612503051758
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,93.8476486206055
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,95.0524215698242
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,95.4836120605469
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,95.979606628418
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,96.5441818237305
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,96.2224731445312
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,95.586799621582
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,95.3601913452148
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,95.2431869506836
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,95.8370819091797
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,96.4324035644531
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,95.8541793823242
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,95.7489624023438
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,97.1568984985352
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,96.4845581054688
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,98.0059661865234
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,98.6820678710938
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,98.7431335449219
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,99.0853500366211
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,100.737106323242
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,101.412147521973
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,101.554862976074
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,101.524589538574
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,102.611930847168
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,102.820167541504
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,102.649108886719
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,102.4609375
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,102.343353271484
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,102.943969726562
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,103.16951751709
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,101.681610107422
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,100.988311767578
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,102.221817016602
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,101.764549255371
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,98.8927383422852
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,98.9152526855469
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,99.4933319091797
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,99.400390625
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,100.477813720703
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,100.834548950195
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,102.438049316406
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,54.8912315368652
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,53.6052284240723
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,55.6700592041016
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,58.0668182373047
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,59.4390411376953
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,60.9599990844727
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,62.3509292602539
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,64.5232009887695
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,66.7123336791992
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,69.4706726074219
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,71.3208389282227
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,72.4475326538086
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,75.3973693847656
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,76.1194915771484
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,75.7768325805664
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,74.291862487793
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,71.7775115966797
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,71.5011367797852
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,72.1593399047852
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,70.8657531738281
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,70.4034576416016
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,71.8321533203125
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,72.4846496582031
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,73.6814804077148
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,74.3645706176758
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,74.8383865356445
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,74.1025085449219
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,76.3395080566406
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,77.2781524658203
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,77.6121063232422
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,79.6313018798828
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,80.8172607421875
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,83.5418930053711
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,86.0136871337891
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,88.1127014160156
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,89.9898223876953
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,90.9479598999023
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,91.5820693969727
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,92.0956802368164
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,92.7210083007812
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,93.2912979125977
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,94.4302368164062
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,95.1507110595703
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,94.6955490112305
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,94.6791305541992
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,93.3256301879883
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,94.020149230957
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,94.3613128662109
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,95.4467010498047
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,96.439453125
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,97.0377807617188
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,96.5524978637695
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,95.7544326782227
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,96.6761322021484
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,97.2686233520508
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,55.7724609375
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,56.6657295227051
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,58.5007591247559
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,60.1396408081055
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,63.643009185791
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,63.8595314025879
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,63.667839050293
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,67.6505432128906
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,70.4966278076172
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,76.7979583740234
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,79.5581665039062
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,79.6858673095703
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,87.1751098632812
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,88.079719543457
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,87.271842956543
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,85.1164169311523
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,78.0060424804688
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,79.2228317260742
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,77.1152572631836
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,73.9347381591797
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,74.358772277832
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,74.3518371582031
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,75.5901336669922
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,77.1602325439453
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,77.372688293457
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,76.1261596679688
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,73.568359375
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,75.8111114501953
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,77.8205108642578
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,79.5436019897461
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,81.8791885375977
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,81.8082962036133
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,81.5835037231445
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,83.5680923461914
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,85.5430679321289
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,86.7677764892578
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,85.2822723388672
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,84.4523315429688
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,81.3712921142578
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,82.2729110717773
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,83.0206069946289
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,84.2150115966797
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,85.1963500976562
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,85.5370330810547
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,85.1934127807617
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,83.1113510131836
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,84.2528381347656
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,84.072021484375
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,85.2454528808594
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,86.3141784667969
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,86.9594116210938
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,86.6772079467773
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,87.8811798095703
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,90.1945037841797
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,91.0903167724609
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,84.181022644043
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,84.9481964111328
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,85.5888137817383
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,85.6217422485352
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,84.3972015380859
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,86.4356002807617
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,89.0282211303711
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,91.5327377319336
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,99.6736907958984
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,109.634269714355
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,114.457229614258
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,116.972297668457
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,120.102462768555
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,121.856018066406
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,120.130958557129
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,118.521118164062
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,117.328399658203
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,116.410507202148
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,114.242050170898
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,112.321380615234
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,110.819923400879
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,110.764526367188
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,112.164291381836
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,112.026466369629
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,111.440757751465
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,111.167846679688
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,112.03003692627
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,112.157676696777
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,108.993591308594
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,109.43041229248
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,110.116897583008
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,110.176658630371
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,109.678840637207
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,109.01708984375
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,107.672538757324
